task_id,harness,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,PD->PD,reason->PD,reason->IC,PD->reason,reason->UN,UN->reason,RR->reason,PD->IC,rate_SE,rate_PD,rate_IC,rate_UN,rate_RR,rate_reason,correct,score,outcome
gpqa_92,openclaw,1,SE,SE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_93,openclaw,1,IC,IC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1.0,correct
gpqa_94,openclaw,1,reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,correct
gpqa_95,openclaw,1,UN,UN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,1.0,correct
gpqa_96,openclaw,1,PD,PD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_97,openclaw,1,PD,PD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,wrong
gpqa_98,openclaw,1,PD,PD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_99,openclaw,1,PD,PD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_0,opencode,2,PD|UN,PD,0.5,0.6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,1.0,correct
gpqa_1,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_10,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_100,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_101,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_102,opencode,3,PD|reason|UN,PD,0.3333,1.0986,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0.0,wrong
gpqa_103,opencode,4,PD|PD|reason|reason,PD,0.5,0.6931,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,False,0.0,wrong
gpqa_104,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_105,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_106,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_107,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_108,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_109,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_11,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_110,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_111,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_112,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_113,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_114,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_115,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_116,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_117,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_118,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_119,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_12,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_120,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_121,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_122,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_123,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_124,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_125,opencode,4,PD|IC|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.25,0.0,0.0,0.0,True,1.0,correct
gpqa_126,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_127,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_128,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_129,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_13,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_130,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_131,opencode,4,PD|IC|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.25,0.0,0.0,0.0,True,1.0,correct
gpqa_132,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_133,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_134,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_135,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_136,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_137,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_138,opencode,4,PD|reason|UN|UN,UN,0.5,1.0397,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,True,1.0,correct
gpqa_139,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_14,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_140,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_141,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_142,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_143,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,False,0.0,wrong
gpqa_144,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_145,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_146,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_147,opencode,4,PD|IC|IC|IC,IC,0.75,0.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.75,0.0,0.0,0.0,True,1.0,correct
gpqa_148,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_149,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,wrong
gpqa_15,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_150,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_151,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_152,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_153,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_154,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_155,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_156,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_157,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_158,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_159,opencode,4,PD|UN|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,True,1.0,correct
gpqa_16,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_160,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_161,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_162,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_163,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_164,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_165,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_166,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_167,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_168,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_169,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_17,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_170,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_171,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_172,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_173,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_174,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_175,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_176,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_177,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_178,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_179,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_18,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_180,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_181,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_182,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_183,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_184,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_185,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_186,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_187,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_188,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_189,opencode,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,True,1.0,correct
gpqa_19,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_190,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_191,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_192,opencode,4,PD|UN|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,True,1.0,correct
gpqa_193,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_194,opencode,2,PD|reason,PD,0.5,0.6931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,True,1.0,correct
gpqa_195,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_196,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_197,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,True,1.0,correct
gpqa_2,opencode,4,PD|UN|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,True,1.0,correct
gpqa_20,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_21,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_22,opencode,4,PD|reason|UN|UN,UN,0.5,1.0397,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,False,0.0,wrong
gpqa_23,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_24,opencode,4,PD|UN|reason|reason,reason,0.5,1.0397,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,True,1.0,correct
gpqa_25,opencode,2,PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_26,opencode,4,PD|PD|PD|PD,PD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,correct
gpqa_27,opencode,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,True,1.0,correct
gpqa_28,opencode,4,PD|reason|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,False,0.0,wrong
gpqa_29,opencode,4,PD|SE|PD|PD,PD,0.75,0.5623,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,True,1.0,correct
