task_id,harness,paired_outcome,harness_correct,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,rate_SE,rate_PD,rate_CV,rate_IC,rate_UN,rate_RR,rate_reason,reason->reason,reason->PD,PD->IC,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,harness_repeated_ngram_rate,harness_mean_entropy,harness_n_tokens,harness_malformed_prediction,harness_missing_boxed_answer,reason->IC,IC->reason,PD->reason,reason->UN,UN->reason,PD->PD,IC->PD,reason->SE,PD->UN,IC->IC,reason->RR,RR->reason,PD->SE,SE->reason,SE->PD,UN->UN,UN->PD,UN->IC,IC->UN,RR->PD,PD->RR,RR->UN,RR->RR,UN->RR,IC->RR,SE->IC
gpqa_168,opencode,both_correct,True,13,PD|PD|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.6923076923076923,0.8305,0.0,0.1538,0.0,0.0,0.0,0.1538,0.6923,0.5833,,,4,0,0,0.4183937823834197,0.1463619308710056,805,False,False,,,0.0833,,,0.0833,,,,,0.1667,0.0833,,,,,,,,,,,,,,
gpqa_169,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.5135608048993876,0.3151041338922,681,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_17,opencode,both_correct,True,56,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|IC|reason|PD,reason,0.9285714285714286,0.3316,0.0,0.0357,0.0,0.0179,0.0,0.0179,0.9286,0.8727,0.0364,,8,18,0,0.4424778761061947,0.2015134639569289,1305,False,False,0.0182,0.0182,0.0182,,,,,,,,0.0182,0.0182,,,,,,,,,,,,,,
gpqa_170,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,4,0,0,0.3500810372771475,0.1360292033014993,683,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_171,opencode,both_correct,True,10,reason|reason|UN|reason|reason|reason|reason|UN|reason|UN,reason,0.7,0.6109,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.4444,,,6,46,16,0.5725671140939598,0.2727197152407206,2394,False,False,,,,0.3333,0.2222,,,,,,,,,,,,,,,,,,,,,
gpqa_172,opencode,both_correct,True,23,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|IC|reason|IC,reason,0.8260869565217391,0.5826,0.0,0.087,0.0,0.087,0.0,0.0,0.8261,0.7273,0.0455,,2,0,0,0.5038314176245211,0.2585408995666599,1598,False,False,0.0909,0.0455,0.0909,,,,,,,,,,,,,,,,,,,,,,,
gpqa_173,opencode,regression,False,4,reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0,0,0,0.0,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_174,opencode,both_correct,True,16,PD|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.8125,0.6019,0.0,0.0625,0.0,0.0,0.0,0.125,0.8125,0.7333,,,10,10,0,0.4571607254534083,0.2728663802909684,2121,False,False,,,0.0667,,,,,,,,0.1333,0.0667,,,,,,,,,,,,,,
gpqa_175,opencode,both_correct,True,16,PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|PD,reason,0.75,0.7029,0.0,0.1875,0.0,0.0625,0.0,0.0,0.75,0.6667,0.0667,,4,2,0,0.4134419551934827,0.1667659386914408,1173,False,False,0.0667,0.0667,0.0667,,,0.0667,,,,,,,,,,,,,,,,,,,,
gpqa_176,opencode,both_correct,True,10,reason|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6667,0.2222,,4,0,0,0.4004424778761062,0.2707957161253352,818,False,False,,,0.1111,,,,,,,,,,,,,,,,,,,,,,,
gpqa_177,opencode,both_correct,True,10,PD|PD|reason|reason|reason|reason|reason|RR|reason|PD,reason,0.6,0.8979,0.0,0.3,0.0,0.0,0.0,0.1,0.6,0.4444,0.1111,,4,4,0,0.4030037546933667,0.2561953134075481,666,False,False,,,0.1111,,,0.1111,,,,,0.1111,0.1111,,,,,,,,,,,,,,
gpqa_178,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,2,0,0.541299117882919,0.1433815375290116,1638,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_179,opencode,both_correct,True,10,reason|RR|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.8,0.5004,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6667,,,4,2,0,0.4052697616060225,0.1916193127942508,1039,False,False,,,,,,,,,,,0.2222,0.1111,,,,,,,,,,,,,,
gpqa_18,opencode,both_wrong,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,4,77,7,0.2337257617728531,0.2998817374511033,5797,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_180,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.4301606922126081,0.1285288334908465,855,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_181,opencode,regression,False,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.019108280254777,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_182,opencode,both_correct,True,55,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.9636363636363636,0.1562,0.0,0.0364,0.0,0.0,0.0,0.0,0.9636,0.9444,0.037,,6,0,0,0.3344709897610921,0.1942550491613751,654,False,False,,,0.0185,,,,,,,,,,,,,,,,,,,,,,,
gpqa_183,opencode,both_correct,True,45,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9333333333333333,0.2449,0.0,0.0667,0.0,0.0,0.0,0.0,0.9333,0.8864,0.0682,,2,0,0,0.3293918918918919,0.1292592130519698,449,False,False,,,0.0455,,,,,,,,,,,,,,,,,,,,,,,
gpqa_184,opencode,both_correct,True,10,PD|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7,0.6109,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.6667,0.1111,,4,0,0,0.4053738317757009,0.2220617324845669,727,False,False,,,0.1111,,,0.1111,,,,,,,,,,,,,,,,,,,,
gpqa_185,opencode,regression,False,4,reason|RR|reason|RR,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,12,32,0,0.5190434012400355,0.5158303026405865,1467,False,False,,,,,,,,,,,0.6667,0.3333,,,,,,,,,,,,,,
gpqa_186,opencode,both_correct,True,27,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|RR,reason,0.8888888888888888,0.4196,0.0,0.037,0.0,0.0,0.0,0.0741,0.8889,0.8077,0.0385,,4,0,0,0.3088552915766738,0.1894520426479855,491,False,False,,,0.0385,,,,,,,,0.0769,0.0385,,,,,,,,,,,,,,
gpqa_187,opencode,both_correct,True,11,reason|reason|reason|reason|reason|PD|reason|reason|PD|reason|PD,reason,0.7272727272727273,0.586,0.0,0.2727,0.0,0.0,0.0,0.0,0.7273,0.5,0.3,,6,0,0,0.3577981651376147,0.2136493780075485,486,False,False,,,0.2,,,,,,,,,,,,,,,,,,,,,,,
gpqa_188,opencode,both_correct,True,15,reason|reason|reason|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6429,0.2143,,16,10,0,0.4628312863606981,0.2986977967843993,1803,False,False,,,0.1429,,,,,,,,,,,,,,,,,,,,,,,
gpqa_189,opencode,regression,False,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.0045871559633027,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_19,opencode,both_correct,True,7,PD|PD|reason|reason|reason|reason|PD,reason,0.5714285714285714,0.6829,0.0,0.4286,0.0,0.0,0.0,0.0,0.5714,0.5,0.1667,,4,0,0,0.3571428571428571,0.1667369252139598,598,False,False,,,0.1667,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_190,opencode,both_correct,True,10,PD|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.6,0.673,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4444,0.2222,,6,0,0,0.4240231548480463,0.1538027384919396,576,False,False,,,0.2222,,,0.1111,,,,,,,,,,,,,,,,,,,,
gpqa_191,opencode,both_correct,True,10,reason|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7,0.6109,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.4444,0.3333,,4,0,0,0.4528301886792453,0.2284892181108168,523,False,False,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,
gpqa_192,opencode,both_correct,True,10,reason|RR|reason|reason|reason|reason|reason|RR|reason|RR,reason,0.7,0.6109,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.4444,,,4,14,0,0.433389544688027,0.3348499823824935,1004,False,False,,,,,,,,,,,0.3333,0.2222,,,,,,,,,,,,,,
gpqa_193,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,4,0,0,0.3698384201077199,0.1372515778388048,655,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_194,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,0,0,2,0.3731988472622478,0.2187755476264329,599,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_195,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,0,0,0,0.4198966408268734,0.2275146832245314,874,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_196,opencode,both_wrong,False,21,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|PD|reason|PD,reason,0.8571428571428571,0.501,0.0,0.0952,0.0,0.0,0.0,0.0476,0.8571,0.75,0.1,,0,12,4,0.4671980380134886,0.3627559696750337,1363,False,False,,,0.05,,,,,,,,0.05,0.05,,,,,,,,,,,,,,
gpqa_197,opencode,both_correct,True,10,PD|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.6,0.673,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4444,0.2222,,8,0,0,0.4480446927374302,0.1842438882567326,1086,False,False,,,0.2222,,,0.1111,,,,,,,,,,,,,,,,,,,,
gpqa_2,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,0,0,0,0.4329787234042553,0.2072195245657123,988,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_20,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,6,0,0.4716981132075472,0.4284797321442098,1339,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_21,opencode,both_correct,True,64,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|IC,reason,0.953125,0.219,0.0,0.0156,0.0,0.0312,0.0,0.0,0.9531,0.9206,0.0159,,2,0,0,0.4014388489208633,0.2414822774930169,626,False,False,0.0317,0.0159,0.0159,,,,,,,,,,,,,,,,,,,,,,,
gpqa_22,opencode,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,21,10,0,0.8318435754189945,0.0647845686856866,5806,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_23,opencode,both_correct,True,47,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9361702127659575,0.2374,0.0,0.0638,0.0,0.0,0.0,0.0,0.9362,0.913,0.0435,,0,0,0,0.4434611602753195,0.2315402717717704,1046,False,False,,,0.0435,,,,,,,,,,,,,,,,,,,,,,,
gpqa_24,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,6,6,0,0.4907727797001153,0.3126668728650993,2022,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_25,opencode,both_correct,True,21,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|IC,reason,0.9047619047619048,0.3145,0.0,0.0,0.0,0.0952,0.0,0.0,0.9048,0.85,,,6,0,0,0.3020833333333333,0.2323703908645614,371,False,False,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_26,opencode,both_correct,True,18,reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8333333333333334,0.4506,0.0,0.1667,0.0,0.0,0.0,0.0,0.8333,0.7059,0.1765,,2,0,0,0.4195906432748538,0.1632385943386773,726,False,False,,,0.1176,,,,,,,,,,,,,,,,,,,,,,,
gpqa_27,opencode,both_correct,True,17,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8235294117647058,0.466,0.0,0.1765,0.0,0.0,0.0,0.0,0.8235,0.75,0.125,,0,8,8,0.4446397188049209,0.4017811123221533,804,False,False,,,0.125,,,,,,,,,,,,,,,,,,,,,,,
gpqa_28,opencode,both_wrong,False,2,reason|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,34,55,3,0.5700245700245701,0.2672358699473799,5815,True,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
gpqa_29,opencode,both_correct,True,21,SE|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8571428571428571,0.501,0.0476,0.0952,0.0,0.0,0.0,0.0,0.8571,0.8,0.1,,0,0,3,0.4378151260504201,0.4021027879421875,759,False,False,,,0.05,,,,,,,,,,,0.05,,,,,,,,,,,,
gpqa_3,opencode,both_correct,True,14,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7857142857142857,0.5196,0.0,0.2143,0.0,0.0,0.0,0.0,0.7857,0.6154,0.2308,,2,1,0,0.394273127753304,0.2558719754022679,652,False,False,,,0.1538,,,,,,,,,,,,,,,,,,,,,,,
gpqa_30,opencode,regression,False,15,PD|PD|reason|reason|reason|reason|PD|reason|reason|PD|reason|reason|PD|reason|PD,reason,0.6,0.673,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.3571,0.2857,,44,52,20,0.5526094276094277,0.4011992629564157,5019,False,False,,,0.2857,,,0.0714,,,,,,,,,,,,,,,,,,,,
gpqa_31,opencode,both_wrong,False,6,PD|PD|reason|reason|reason|PD,PD,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.4,0.2,,0,2,0,0.3227424749163879,0.5428518016351054,236,True,False,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,
gpqa_32,opencode,both_correct,True,7,reason|reason|reason|reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,8,2,0,0.4087481146304675,0.2217096242211638,780,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_33,opencode,both_correct,True,4,PD|IC|reason|IC,IC,0.5,1.0397,0.0,0.25,0.0,0.5,0.0,0.0,0.25,,,0.3333,0,0,0,0.4533856722276742,0.300988619528544,693,False,False,0.3333,0.3333,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_34,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,3,0,0.515638963360143,0.1999337807708518,905,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_35,opencode,both_correct,True,19,reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|PD|reason|PD,reason,0.7894736842105263,0.6606,0.0,0.1053,0.0,0.0,0.0,0.1053,0.7895,0.6111,0.1111,,4,8,0,0.4798567591763653,0.2360173731329329,891,False,False,,,0.0556,,,,,,,,0.1111,0.1111,,,,,,,,,,,,,,
gpqa_36,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,0,0,0.5271966527196653,0.2489603283575945,1011,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_37,opencode,both_correct,True,14,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7857142857142857,0.5196,0.0,0.2143,0.0,0.0,0.0,0.0,0.7857,0.6154,0.2308,,0,10,0,0.4391217564870259,0.2418776083961987,806,False,False,,,0.1538,,,,,,,,,,,,,,,,,,,,,,,
gpqa_38,opencode,regression,False,2,reason|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,28,112,0,0.8064709406830437,0.099176431667843,5822,True,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
gpqa_39,opencode,both_correct,True,9,reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7777777777777778,0.5297,0.0,0.2222,0.0,0.0,0.0,0.0,0.7778,0.625,0.25,,0,24,0,0.4886039886039886,0.3569118850183018,781,False,False,,,0.125,,,,,,,,,,,,,,,,,,,,,,,
gpqa_4,opencode,both_correct,True,10,reason|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6667,0.2222,,6,0,0,0.4367141659681475,0.2302003615207974,1333,False,False,,,0.1111,,,,,,,,,,,,,,,,,,,,,,,
gpqa_40,opencode,regression,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2,43,2,0.7418568579658763,0.1620847004807233,5814,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_41,opencode,both_correct,True,8,UN|reason|reason|reason|reason|PD|reason|PD,reason,0.625,0.9003,0.0,0.25,0.0,0.0,0.125,0.0,0.625,0.4286,0.2857,,2,4,5,0.391304347826087,0.4322094289647993,559,False,False,,,0.1429,,0.1429,,,,,,,,,,,,,,,,,,,,,
gpqa_42,opencode,both_wrong,False,5,PD|reason|PD|reason|PD,PD,0.6,0.673,0.0,0.6,0.0,0.0,0.0,0.0,0.4,,0.5,,0,11,1,0.4700598802395209,0.4232871151747169,893,False,False,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
gpqa_43,opencode,both_wrong,False,4,reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2,10,0,0.4894283476898982,0.4665708223774319,849,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_44,opencode,both_correct,True,8,reason|reason|IC|reason|reason|PD|reason|PD,reason,0.625,0.9003,0.0,0.25,0.0,0.125,0.0,0.0,0.625,0.2857,0.2857,,0,0,0,0.4240719910011248,0.2271255522681931,908,False,False,0.1429,0.1429,0.1429,,,,,,,,,,,,,,,,,,,,,,,
gpqa_45,opencode,both_correct,True,8,reason|reason|PD|reason|reason|reason|reason|PD,reason,0.75,0.5623,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5714,0.2857,,6,10,2,0.4829178208679593,0.207662336148968,1325,False,False,,,0.1429,,,,,,,,,,,,,,,,,,,,,,,
gpqa_46,opencode,both_correct,True,16,PD|PD|reason|reason|RR|reason|reason|UN|reason|reason|UN|reason|reason|IC|reason|UN,reason,0.5625,1.244,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.5625,0.2667,,,10,10,0,0.4352380952380952,0.2488334742911056,1150,False,False,0.0667,0.0667,0.0667,0.2,0.1333,0.0667,,,,,0.0667,0.0667,,,,,,,,,,,,,,
gpqa_47,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,8,0,0.3721244925575101,0.3522063151230028,628,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_48,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.4463840399002494,0.3310419608275017,505,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_49,opencode,both_correct,True,4,IC|PD|reason|PD,PD,0.5,1.0397,0.0,0.5,0.0,0.25,0.0,0.0,0.25,,0.3333,,0,4,0,0.4710144927536231,0.30119276581333,690,False,False,,,0.3333,,,,0.3333,,,,,,,,,,,,,,,,,,,
gpqa_5,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,2,0,0,0.4005550416281221,0.3517027074165662,961,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_50,opencode,both_correct,True,90,reason|PD|reason|reason|UN|reason|reason|reason|reason|UN|reason|reason|RR|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|UN|reason|reason|RR|reason|reason|IC|reason|UN,reason,0.9,0.4466,0.0,0.0111,0.0,0.0111,0.0444,0.0333,0.9,0.809,0.0112,,18,24,18,0.5485926712692512,0.3279834226557545,2007,False,False,0.0112,0.0112,0.0112,0.0449,0.0337,,,,,,0.0337,0.0337,,,,,,,,,,,,,,
gpqa_51,opencode,both_correct,True,8,reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,4,0,0,0.5112917795844625,0.124615411872335,1361,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_52,opencode,both_correct,True,8,PD|UN|reason|reason|reason|reason|reason|UN,reason,0.625,0.9003,0.0,0.125,0.0,0.0,0.25,0.0,0.625,0.5714,,,0,2,0,0.4196531791907514,0.3015300352058764,771,False,False,,,,0.1429,0.1429,,,,0.1429,,,,,,,,,,,,,,,,,
gpqa_53,opencode,both_correct,True,7,PD|PD|reason|reason|reason|reason|PD,reason,0.5714285714285714,0.6829,0.0,0.4286,0.0,0.0,0.0,0.0,0.5714,0.5,0.1667,,2,0,2,0.3571428571428571,0.2065832487309947,678,False,False,,,0.1667,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_54,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,4,0,0,0.3873581847649919,0.1993285505203253,619,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_55,opencode,both_correct,True,4,PD|SE|reason|SE,SE,0.5,1.0397,0.5,0.25,0.0,0.0,0.0,0.0,0.25,,,,6,50,0,0.4715813168261114,0.5171566938641455,1225,False,False,,,,,,,,0.3333,,,,,0.3333,0.3333,,,,,,,,,,,,
gpqa_56,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,2,0,0.4338422391857506,0.2565546181652137,927,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_57,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,0,0,0.5057351407716372,0.3050710359100707,652,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_58,opencode,regression,False,2,reason|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,28,54,14,0.7677351550183921,0.1480321730346659,5823,True,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
gpqa_59,opencode,regression,False,13,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,0.9230769230769231,0.2712,0.0,0.0769,0.0,0.0,0.0,0.0,0.9231,0.9167,,,12,0,0,0.2333901192504258,0.3154042930616516,238,True,False,,,0.0833,,,,,,,,,,,,,,,,,,,,,,,
gpqa_6,opencode,both_correct,True,10,RR|reason|reason|reason|IC|reason|reason|IC|reason|IC,reason,0.6,0.8979,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.3333,,,10,6,0,0.4863685932388222,0.2659022042831498,1820,False,False,0.3333,0.2222,,,,,,,,,,0.1111,,,,,,,,,,,,,,
gpqa_60,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,8,11,0.4904497843499692,0.598865479389691,1128,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
