task_id,harness,arm_mode,n_segments,mean_arm_score,mean_text_len,harness_entropy,repeated_ngram_rate
gpqa_49,zeroclaw,PD,5,3.2,458.0,0.2523731173827149,0.2094594594594594
gpqa_49,zeroclaw,reason,8,0.0,152.75,0.2523731173827149,0.2094594594594594
gpqa_5,openclaw,IC,2,3.0,5215.0,0.4281143776447704,0.1981468282252316
gpqa_5,openclaw,reason,2,0.0,849.5,0.4281143776447704,0.1981468282252316
gpqa_5,opencode,PD,2,3.0,2896.5,0.3517027074165662,0.4005550416281221
gpqa_5,opencode,reason,5,0.0,401.8,0.3517027074165662,0.4005550416281221
gpqa_5,zeroclaw,PD,1,18.0,7879.0,0.3444486258320327,0.1450032658393207
gpqa_5,zeroclaw,reason,16,0.0,152.375,0.3444486258320327,0.1450032658393207
gpqa_50,openclaw,UN,3,4.666666666666667,1934.6666666666667,0.291306474900613,0.1336283185840708
gpqa_50,openclaw,reason,5,0.0,757.4,0.291306474900613,0.1336283185840708
gpqa_50,opencode,IC,1,4.0,785.0,0.3279834226557545,0.5485926712692512
gpqa_50,opencode,PD,1,3.0,726.0,0.3279834226557545,0.5485926712692512
gpqa_50,opencode,RR,3,3.3333333333333335,553.6666666666666,0.3279834226557545,0.5485926712692512
gpqa_50,opencode,UN,4,8.0,1791.25,0.3279834226557545,0.5485926712692512
gpqa_50,opencode,reason,81,0.0,353.28395061728395,0.3279834226557545,0.5485926712692512
gpqa_50,zeroclaw,RR,2,2.5,175.0,0.2141719636198523,0.1621442753143613
gpqa_50,zeroclaw,UN,1,37.0,7649.0,0.2141719636198523,0.1621442753143613
gpqa_50,zeroclaw,reason,14,0.0,121.0,0.2141719636198523,0.1621442753143613
gpqa_51,openclaw,PD,1,3.0,2620.0,0.1946482679752794,0.1140583554376657
gpqa_51,openclaw,reason,1,0.0,1499.0,0.1946482679752794,0.1140583554376657
gpqa_51,opencode,reason,8,0.0,874.25,0.124615411872335,0.5112917795844625
gpqa_51,zeroclaw,IC,1,2.0,138.0,0.1352449769410236,0.2091954022988505
gpqa_51,zeroclaw,PD,1,3.0,156.0,0.1352449769410236,0.2091954022988505
gpqa_51,zeroclaw,SE,1,1.0,171.0,0.1352449769410236,0.2091954022988505
gpqa_51,zeroclaw,reason,14,0.0,286.92857142857144,0.1352449769410236,0.2091954022988505
gpqa_52,openclaw,PD,2,2.0,2287.5,0.3505474623470168,0.1068702290076335
gpqa_52,openclaw,reason,2,0.0,249.0,0.3505474623470168,0.1068702290076335
gpqa_52,opencode,PD,1,2.0,508.0,0.3015300352058764,0.4196531791907514
gpqa_52,opencode,UN,2,2.0,1977.0,0.3015300352058764,0.4196531791907514
gpqa_52,opencode,reason,5,0.0,401.4,0.3015300352058764,0.4196531791907514
gpqa_52,zeroclaw,PD,2,3.0,1942.5,0.2501927627889219,0.0883977900552486
gpqa_52,zeroclaw,RR,1,2.0,28.0,0.2501927627889219,0.0883977900552486
gpqa_52,zeroclaw,reason,14,0.0,120.14285714285714,0.2501927627889219,0.0883977900552486
gpqa_53,openclaw,PD,3,11.666666666666666,1302.6666666666667,0.1435105873853435,0.0972972972972973
gpqa_53,openclaw,reason,3,0.0,209.66666666666666,0.1435105873853435,0.0972972972972973
gpqa_53,opencode,PD,3,2.6666666666666665,983.0,0.2065832487309947,0.3571428571428571
gpqa_53,opencode,reason,4,0.0,280.25,0.2065832487309947,0.3571428571428571
gpqa_53,zeroclaw,PD,9,3.6666666666666665,243.44444444444446,0.1935972911203515,0.055452865064695
gpqa_53,zeroclaw,reason,8,0.0,101.875,0.1935972911203515,0.055452865064695
gpqa_54,openclaw,PD,2,15.0,1467.5,0.1648672327748392,0.1473684210526315
gpqa_54,openclaw,reason,2,0.0,649.5,0.1648672327748392,0.1473684210526315
gpqa_54,opencode,PD,2,14.0,1530.5,0.1993285505203253,0.3873581847649919
gpqa_54,opencode,reason,5,0.0,221.2,0.1993285505203253,0.3873581847649919
gpqa_54,zeroclaw,PD,7,5.571428571428571,266.14285714285717,0.1474921069820255,0.1221804511278195
gpqa_54,zeroclaw,reason,10,0.0,93.2,0.1474921069820255,0.1221804511278195
gpqa_55,openclaw,PD,2,13.5,4183.0,0.4351116644384296,0.058343057176196
gpqa_55,opencode,PD,1,15.0,1738.0,0.5171566938641455,0.4715813168261114
gpqa_55,opencode,SE,2,4.0,4462.0,0.5171566938641455,0.4715813168261114
gpqa_55,opencode,reason,1,0.0,404.0,0.5171566938641455,0.4715813168261114
gpqa_55,zeroclaw,PD,5,7.4,948.2,0.3708893962998528,0.1304347826086956
gpqa_55,zeroclaw,reason,12,0.0,208.75,0.3708893962998528,0.1304347826086956
gpqa_56,openclaw,PD,2,18.5,2321.5,0.1628651082851558,0.1836283185840708
gpqa_56,opencode,PD,3,9.0,1843.3333333333333,0.2565546181652137,0.4338422391857506
gpqa_56,opencode,reason,1,0.0,403.0,0.2565546181652137,0.4338422391857506
gpqa_56,zeroclaw,IC,1,2.0,90.0,0.2060634134741434,0.148397976391231
gpqa_56,zeroclaw,PD,5,5.4,442.6,0.2060634134741434,0.148397976391231
gpqa_56,zeroclaw,reason,11,0.0,101.54545454545455,0.2060634134741434,0.148397976391231
gpqa_57,openclaw,PD,1,23.0,4001.0,0.3070337850339402,0.3207885304659498
gpqa_57,openclaw,reason,1,0.0,920.0,0.3070337850339402,0.3207885304659498
gpqa_57,opencode,PD,2,10.0,3040.0,0.3050710359100707,0.5057351407716372
gpqa_57,opencode,reason,2,0.0,272.0,0.3050710359100707,0.5057351407716372
gpqa_57,zeroclaw,IC,1,1.0,469.0,0.2621662263933356,0.2154566744730679
gpqa_57,zeroclaw,PD,3,5.0,776.0,0.2621662263933356,0.2154566744730679
gpqa_57,zeroclaw,reason,13,0.0,197.0,0.2621662263933356,0.2154566744730679
gpqa_58,openclaw,PD,1,8.0,6105.0,0.2431465099245639,0.1331945889698231
gpqa_58,openclaw,reason,1,0.0,1387.0,0.2431465099245639,0.1331945889698231
gpqa_58,opencode,UN,1,30.0,21760.0,0.1480321730346659,0.7677351550183921
gpqa_58,opencode,reason,1,0.0,608.0,0.1480321730346659,0.7677351550183921
gpqa_58,zeroclaw,PD,3,2.0,956.6666666666666,0.2410854353708491,0.069090909090909
gpqa_58,zeroclaw,UN,1,2.0,138.0,0.2410854353708491,0.069090909090909
gpqa_58,zeroclaw,reason,13,0.0,126.61538461538461,0.2410854353708491,0.069090909090909
gpqa_59,openclaw,PD,9,42.666666666666664,32910.444444444445,0.1017208187209548,0.9241761186031971
gpqa_59,openclaw,UN,1,22.0,50954.0,0.1017208187209548,0.9241761186031971
gpqa_59,openclaw,reason,18,0.0,1146.611111111111,0.1017208187209548,0.9241761186031971
gpqa_59,opencode,PD,1,10.0,1418.0,0.3154042930616516,0.2333901192504258
gpqa_59,opencode,reason,12,0.0,292.0833333333333,0.3154042930616516,0.2333901192504258
gpqa_59,zeroclaw,PD,6,7.666666666666667,935.0,0.2763458484441579,0.0862369337979094
gpqa_59,zeroclaw,reason,11,0.0,156.45454545454547,0.2763458484441579,0.0862369337979094
gpqa_6,openclaw,IC,1,2.0,5752.0,0.2184376993027954,0.1595238095238095
gpqa_6,openclaw,RR,1,2.0,2410.0,0.2184376993027954,0.1595238095238095
gpqa_6,openclaw,reason,2,0.0,480.5,0.2184376993027954,0.1595238095238095
gpqa_6,opencode,IC,3,2.6666666666666665,3289.3333333333335,0.2659022042831498,0.4863685932388222
gpqa_6,opencode,RR,1,2.0,1631.0,0.2659022042831498,0.4863685932388222
gpqa_6,opencode,reason,6,0.0,363.3333333333333,0.2659022042831498,0.4863685932388222
gpqa_6,zeroclaw,IC,3,2.0,1847.0,0.2284131839742735,0.1842105263157894
gpqa_6,zeroclaw,RR,2,2.0,927.0,0.2284131839742735,0.1842105263157894
gpqa_6,zeroclaw,reason,12,0.0,108.16666666666667,0.2284131839742735,0.1842105263157894
gpqa_60,openclaw,PD,4,6.5,2084.0,0.4973293429500663,0.1317365269461078
gpqa_60,openclaw,UN,1,10.0,8779.0,0.4973293429500663,0.1317365269461078
gpqa_60,openclaw,reason,6,0.0,2477.0,0.4973293429500663,0.1317365269461078
gpqa_60,opencode,PD,3,16.666666666666668,3739.3333333333335,0.598865479389691,0.4904497843499692
gpqa_60,opencode,reason,1,0.0,404.0,0.598865479389691,0.4904497843499692
gpqa_60,zeroclaw,PD,8,5.75,1736.125,0.5034303790705518,0.2735849056603773
gpqa_60,zeroclaw,RR,1,2.0,159.0,0.5034303790705518,0.2735849056603773
gpqa_60,zeroclaw,reason,8,0.0,214.75,0.5034303790705518,0.2735849056603773
gpqa_61,openclaw,PD,1,16.0,3009.0,0.3127828681092456,0.115473441108545
gpqa_61,openclaw,UN,1,3.0,1217.0,0.3127828681092456,0.115473441108545
gpqa_61,opencode,PD,2,16.0,3011.0,0.4207030255173563,0.4722222222222222
gpqa_61,opencode,UN,1,3.0,438.0,0.4207030255173563,0.4722222222222222
gpqa_61,opencode,reason,1,0.0,403.0,0.4207030255173563,0.4722222222222222
gpqa_61,zeroclaw,IC,1,2.0,25.0,0.3101311142104823,0.1489971346704871
gpqa_61,zeroclaw,PD,6,3.3333333333333335,403.3333333333333,0.3101311142104823,0.1489971346704871
gpqa_61,zeroclaw,UN,2,2.0,283.5,0.3101311142104823,0.1489971346704871
gpqa_61,zeroclaw,reason,8,0.0,104.0,0.3101311142104823,0.1489971346704871
gpqa_62,openclaw,PD,2,2.0,3067.0,0.330426169286069,0.120754716981132
gpqa_62,opencode,PD,3,3.3333333333333335,2902.6666666666665,0.3919859550480659,0.4125984251968504
gpqa_62,opencode,reason,1,0.0,403.0,0.3919859550480659,0.4125984251968504
gpqa_62,zeroclaw,PD,2,2.0,644.5,0.2695733059450828,0.162514827995255
gpqa_62,zeroclaw,reason,15,0.0,281.53333333333336,0.2695733059450828,0.162514827995255
gpqa_63,openclaw,PD,4,7.0,2157.0,0.2706781404732278,0.1028368794326241
gpqa_63,opencode,PD,4,6.5,2169.75,0.3478820825997859,0.3940149625935162
gpqa_63,opencode,reason,16,0.0,363.0625,0.3478820825997859,0.3940149625935162
gpqa_63,zeroclaw,IC,1,3.0,443.0,0.142328925543166,0.0522133938706015
gpqa_63,zeroclaw,PD,6,2.6666666666666665,579.3333333333334,0.142328925543166,0.0522133938706015
gpqa_63,zeroclaw,reason,9,0.0,216.22222222222223,0.142328925543166,0.0522133938706015
gpqa_64,openclaw,RR,1,4.0,6638.0,0.4989507373023216,0.0599369085173501
gpqa_64,openclaw,reason,1,0.0,1526.0,0.4989507373023216,0.0599369085173501
gpqa_64,opencode,UN,2,2.0,4653.0,0.5213854927147162,0.4437086092715231
gpqa_64,opencode,reason,3,0.0,511.6666666666667,0.5213854927147162,0.4437086092715231
gpqa_64,zeroclaw,RR,1,4.0,3970.0,0.4814722566519698,0.072522159548751
gpqa_64,zeroclaw,reason,16,0.0,237.0,0.4814722566519698,0.072522159548751
gpqa_65,openclaw,UN,1,94.0,69508.0,0.0349087355608661,0.9157599551318004
gpqa_65,openclaw,reason,1,0.0,957.0,0.0349087355608661,0.9157599551318004
gpqa_65,opencode,reason,9,0.0,277.44444444444446,0.5007903288348966,0.2553191489361702
gpqa_65,zeroclaw,PD,1,2.0,102.0,0.2423546433797493,0.0061538461538461
gpqa_65,zeroclaw,RR,1,2.0,77.0,0.2423546433797493,0.0061538461538461
gpqa_65,zeroclaw,UN,2,4.0,152.0,0.2423546433797493,0.0061538461538461
gpqa_65,zeroclaw,reason,8,0.0,98.25,0.2423546433797493,0.0061538461538461
gpqa_66,openclaw,PD,2,3.0,2816.0,0.3316498918619055,0.0919931856899489
gpqa_66,opencode,PD,3,3.3333333333333335,2702.0,0.3586265614467149,0.4524564183835182
gpqa_66,opencode,reason,49,0.0,384.38775510204084,0.3586265614467149,0.4524564183835182
gpqa_66,zeroclaw,IC,1,2.0,25.0,0.3813120776862053,0.1365269461077844
gpqa_66,zeroclaw,PD,5,2.4,650.6,0.3813120776862053,0.1365269461077844
gpqa_66,zeroclaw,reason,11,0.0,151.45454545454547,0.3813120776862053,0.1365269461077844
gpqa_67,openclaw,PD,2,9.5,2435.0,0.3282653900470043,0.1362984218077474
gpqa_67,openclaw,RR,1,3.0,2116.0,0.3282653900470043,0.1362984218077474
gpqa_67,openclaw,reason,1,0.0,729.0,0.3282653900470043,0.1362984218077474
gpqa_67,opencode,PD,4,6.5,2066.5,0.3070232441885188,0.47736298649722
gpqa_67,opencode,reason,36,0.0,374.69444444444446,0.3070232441885188,0.47736298649722
gpqa_67,zeroclaw,PD,4,5.0,1561.0,0.2269193874940394,0.2122270742358078
gpqa_67,zeroclaw,RR,1,3.0,170.0,0.2269193874940394,0.2122270742358078
gpqa_67,zeroclaw,reason,12,0.0,128.0,0.2269193874940394,0.2122270742358078
gpqa_68,openclaw,PD,2,11.0,2745.5,0.336647300258996,0.0756302521008403
gpqa_68,opencode,PD,3,3.3333333333333335,2500.6666666666665,0.3218853746632877,0.449820788530466
gpqa_68,opencode,reason,24,0.0,384.7916666666667,0.3218853746632877,0.449820788530466
gpqa_68,zeroclaw,IC,1,2.0,25.0,0.3568329116429674,0.0765027322404371
gpqa_68,zeroclaw,PD,5,3.2,614.8,0.3568329116429674,0.0765027322404371
gpqa_68,zeroclaw,reason,11,0.0,135.72727272727272,0.3568329116429674,0.0765027322404371
gpqa_69,openclaw,PD,2,629.0,89175.5,0.0113270994736693,0.9879400260756191
gpqa_69,opencode,PD,3,39.333333333333336,3681.6666666666665,0.5403485019311629,0.4095962551199532
gpqa_69,opencode,reason,10,0.0,386.0,0.5403485019311629,0.4095962551199532
gpqa_69,zeroclaw,PD,13,8.461538461538462,571.8461538461538,0.451526281832686,0.0983858570330515
gpqa_69,zeroclaw,reason,4,0.0,119.25,0.451526281832686,0.0983858570330515
gpqa_7,openclaw,PD,2,4.5,1935.0,0.2813258133102296,0.1552287581699346
gpqa_7,openclaw,reason,8,0.0,355.25,0.2813258133102296,0.1552287581699346
gpqa_7,opencode,PD,3,6.666666666666667,1397.0,0.2617021879114087,0.3813559322033898
gpqa_7,opencode,reason,12,0.0,321.1666666666667,0.2617021879114087,0.3813559322033898
gpqa_7,zeroclaw,PD,1,6.0,965.0,0.1243065439832525,0.1197982345523329
gpqa_7,zeroclaw,UN,1,2.0,901.0,0.1243065439832525,0.1197982345523329
gpqa_7,zeroclaw,reason,15,0.0,168.73333333333332,0.1243065439832525,0.1197982345523329
gpqa_70,openclaw,PD,2,22.5,3679.5,0.4286777039941022,0.1424657534246575
gpqa_70,opencode,PD,3,14.333333333333334,2715.0,0.4155144174304294,0.4341894060995184
gpqa_70,opencode,reason,2,0.0,393.5,0.4155144174304294,0.4341894060995184
gpqa_70,zeroclaw,IC,1,2.0,25.0,0.4463763555402668,0.0985915492957746
gpqa_70,zeroclaw,PD,11,4.181818181818182,494.6363636363636,0.4463763555402668,0.0985915492957746
gpqa_70,zeroclaw,SE,1,2.0,162.0,0.4463763555402668,0.0985915492957746
gpqa_70,zeroclaw,reason,4,0.0,133.75,0.4463763555402668,0.0985915492957746
gpqa_71,openclaw,PD,6,7.333333333333333,2187.8333333333335,0.3169960800713849,0.1617933723196881
gpqa_71,openclaw,reason,4,0.0,887.0,0.3169960800713849,0.1617933723196881
gpqa_71,opencode,IC,1,2.0,393.0,0.3767594761817054,0.2453703703703703
gpqa_71,opencode,PD,3,2.0,2145.0,0.3767594761817054,0.2453703703703703
gpqa_71,opencode,reason,3,0.0,272.3333333333333,0.3767594761817054,0.2453703703703703
gpqa_71,zeroclaw,PD,8,2.0,878.75,0.053108368251616,0.0554870530209617
gpqa_71,zeroclaw,RR,1,2.0,251.0,0.053108368251616,0.0554870530209617
gpqa_71,zeroclaw,UN,2,2.0,221.5,0.053108368251616,0.0554870530209617
gpqa_71,zeroclaw,reason,6,0.0,231.0,0.053108368251616,0.0554870530209617
gpqa_72,openclaw,PD,1,24.0,4265.0,0.3411767492583164,0.1075837742504409
gpqa_72,openclaw,reason,1,0.0,1425.0,0.3411767492583164,0.1075837742504409
gpqa_72,opencode,PD,2,18.0,3594.0,0.4224224013881328,0.4681034482758621
gpqa_72,opencode,reason,4,0.0,454.25,0.4224224013881328,0.4681034482758621
gpqa_72,zeroclaw,IC,1,3.0,184.0,0.3149969000426488,0.2011784511784511
gpqa_72,zeroclaw,PD,5,8.4,973.0,0.3149969000426488,0.2011784511784511
gpqa_72,zeroclaw,UN,1,2.0,422.0,0.3149969000426488,0.2011784511784511
gpqa_72,zeroclaw,reason,10,0.0,224.8,0.3149969000426488,0.2011784511784511
gpqa_73,openclaw,IC,1,4.0,3835.0,0.3422792572563063,0.1042047531992687
gpqa_73,openclaw,reason,1,0.0,1588.0,0.3422792572563063,0.1042047531992687
gpqa_73,opencode,IC,2,2.0,3290.0,0.323368172419212,0.4727722772277227
gpqa_73,opencode,reason,4,0.0,495.0,0.323368172419212,0.4727722772277227
gpqa_73,zeroclaw,IC,3,2.0,228.0,0.3319573228362692,0.1486486486486486
gpqa_73,zeroclaw,PD,3,2.0,556.0,0.3319573228362692,0.1486486486486486
gpqa_73,zeroclaw,reason,11,0.0,211.1818181818182,0.3319573228362692,0.1486486486486486
gpqa_74,openclaw,RR,1,3.0,1443.0,0.2082823616296693,0.193158953722334
gpqa_74,openclaw,reason,7,0.0,564.5714285714286,0.2082823616296693,0.193158953722334
gpqa_74,opencode,reason,10,0.0,677.1,0.2386315997886819,0.462655601659751
gpqa_74,zeroclaw,PD,1,22.0,1790.0,0.159941296811128,0.1346704871060172
gpqa_74,zeroclaw,reason,16,0.0,136.5,0.159941296811128,0.1346704871060172
gpqa_75,openclaw,PD,1,18.0,3568.0,0.2253928061590437,0.1738197424892703
gpqa_75,openclaw,reason,1,0.0,1111.0,0.2253928061590437,0.1738197424892703
gpqa_75,opencode,PD,2,20.0,3265.0,0.3000254896247614,0.4581328200192492
gpqa_75,opencode,reason,2,0.0,368.0,0.3000254896247614,0.4581328200192492
gpqa_75,zeroclaw,PD,3,6.666666666666667,1008.0,0.3314078828890947,0.0859375
gpqa_75,zeroclaw,reason,14,0.0,128.0,0.3314078828890947,0.0859375
gpqa_76,openclaw,PD,6,3.6666666666666665,3097.8333333333335,0.2109893548204338,0.6125366568914956
gpqa_76,openclaw,reason,8,0.0,496.125,0.2109893548204338,0.6125366568914956
gpqa_76,opencode,IC,2,2.0,2461.5,0.5151858942943939,0.4702861335289802
gpqa_76,opencode,UN,1,2.0,3488.0,0.5151858942943939,0.4702861335289802
gpqa_76,opencode,reason,4,0.0,297.75,0.5151858942943939,0.4702861335289802
gpqa_76,zeroclaw,PD,1,6.0,3275.0,0.3453776147813298,0.1595092024539877
gpqa_76,zeroclaw,UN,2,3.0,437.5,0.3453776147813298,0.1595092024539877
gpqa_76,zeroclaw,reason,14,0.0,216.0,0.3453776147813298,0.1595092024539877
gpqa_77,openclaw,PD,2,26.0,9657.5,0.272887888730146,0.1927525057825751
gpqa_77,opencode,PD,3,17.333333333333332,5622.333333333333,0.4915637198666013,0.5210181257231007
gpqa_77,opencode,reason,1,0.0,404.0,0.4915637198666013,0.5210181257231007
gpqa_77,zeroclaw,PD,4,10.0,1798.0,0.4652201169127462,0.0974025974025974
gpqa_77,zeroclaw,RR,3,2.3333333333333335,123.0,0.4652201169127462,0.0974025974025974
gpqa_77,zeroclaw,reason,10,0.0,133.6,0.4652201169127462,0.0974025974025974
gpqa_78,openclaw,PD,2,38.0,5523.5,0.2747128381818966,0.1722925457102672
gpqa_78,opencode,PD,4,25.0,2497.0,0.3582157237282217,0.4966666666666666
gpqa_78,opencode,reason,3,0.0,272.3333333333333,0.3582157237282217,0.4966666666666666
gpqa_78,zeroclaw,PD,12,5.5,492.8333333333333,0.2600371260659406,0.1216341689879294
gpqa_78,zeroclaw,UN,1,2.0,518.0,0.2600371260659406,0.1216341689879294
gpqa_78,zeroclaw,reason,4,0.0,144.0,0.2600371260659406,0.1216341689879294
gpqa_79,openclaw,PD,2,11.0,3597.5,0.3423757078230233,0.114074074074074
gpqa_79,opencode,PD,3,22.0,4793.333333333333,0.4075878766828698,0.5141739980449658
gpqa_79,opencode,reason,1,0.0,404.0,0.4075878766828698,0.5141739980449658
gpqa_79,zeroclaw,PD,7,4.285714285714286,849.7142857142857,0.3232576006212901,0.1603942652329749
gpqa_79,zeroclaw,reason,10,0.0,165.5,0.3232576006212901,0.1603942652329749
gpqa_8,openclaw,PD,2,10.0,1880.0,0.2296389191739134,0.1819887429643527
gpqa_8,openclaw,reason,6,0.0,348.6666666666667,0.2296389191739134,0.1819887429643527
gpqa_8,opencode,PD,3,8.0,2108.6666666666665,0.2756594276614471,0.4534412955465587
gpqa_8,opencode,reason,11,0.0,318.8181818181818,0.2756594276614471,0.4534412955465587
gpqa_8,zeroclaw,PD,3,4.666666666666667,497.6666666666667,0.1571282690800328,0.0682852807283763
gpqa_8,zeroclaw,reason,14,0.0,148.92857142857142,0.1571282690800328,0.0682852807283763
gpqa_80,openclaw,PD,1,12.0,4047.0,0.2315628900865849,0.0961182994454713
gpqa_80,openclaw,reason,1,0.0,1589.0,0.2315628900865849,0.0961182994454713
gpqa_80,opencode,PD,2,22.0,4293.0,0.2829986174698919,0.4591467823571945
gpqa_80,opencode,reason,2,0.0,607.0,0.2829986174698919,0.4591467823571945
gpqa_80,zeroclaw,PD,5,5.6,953.0,0.2288800753008057,0.2009302325581395
gpqa_80,zeroclaw,reason,12,0.0,186.83333333333334,0.2288800753008057,0.2009302325581395
gpqa_81,openclaw,PD,2,1539.0,161565.0,0.0135346770369042,0.9855657662675208
gpqa_81,opencode,PD,3,52.0,6380.666666666667,0.6016334387715226,0.5221496005809731
gpqa_81,opencode,reason,1,0.0,404.0,0.6016334387715226,0.5221496005809731
gpqa_81,zeroclaw,PD,5,12.0,1976.8,0.5343961073475215,0.1084407971864009
gpqa_81,zeroclaw,RR,1,3.0,106.0,0.5343961073475215,0.1084407971864009
gpqa_81,zeroclaw,reason,11,0.0,100.54545454545455,0.5343961073475215,0.1084407971864009
gpqa_82,openclaw,PD,1,20.0,7527.0,0.3576922399683436,0.1187845303867403
gpqa_82,openclaw,reason,1,0.0,1521.0,0.3576922399683436,0.1187845303867403
gpqa_82,opencode,PD,1,83.0,24650.0,0.1858354617278911,0.7290473711608537
gpqa_82,opencode,reason,1,0.0,742.0,0.1858354617278911,0.7290473711608537
gpqa_82,zeroclaw,PD,6,6.166666666666667,1241.6666666666667,0.2872373178768846,0.13848295059151
gpqa_82,zeroclaw,reason,11,0.0,149.45454545454547,0.2872373178768846,0.13848295059151
gpqa_83,openclaw,PD,1,410.0,25711.0,0.1693718988797427,0.4597789771267026
gpqa_83,openclaw,reason,1,0.0,1651.0,0.1693718988797427,0.4597789771267026
gpqa_83,opencode,PD,2,58.0,4604.0,0.4210302918427575,0.4581151832460733
gpqa_83,opencode,reason,2,0.0,638.0,0.4210302918427575,0.4581151832460733
gpqa_83,zeroclaw,PD,12,5.333333333333333,366.9166666666667,0.3335580195165085,0.0868131868131868
gpqa_83,zeroclaw,reason,5,0.0,285.4,0.3335580195165085,0.0868131868131868
gpqa_84,openclaw,PD,2,26.5,3141.0,0.2689058029848064,0.0622837370242214
gpqa_84,opencode,PD,3,19.0,2400.3333333333335,0.2989039453262793,0.4282964388835418
gpqa_84,opencode,reason,1,0.0,404.0,0.2989039453262793,0.4282964388835418
gpqa_84,zeroclaw,PD,9,6.555555555555555,811.1111111111111,0.3825408245611574,0.0760697305863708
gpqa_84,zeroclaw,reason,8,0.0,153.125,0.3825408245611574,0.0760697305863708
gpqa_85,openclaw,PD,1,18.0,4780.0,0.376195648113842,0.0661654135338345
gpqa_85,openclaw,reason,1,0.0,1451.0,0.376195648113842,0.0661654135338345
gpqa_85,opencode,PD,2,10.0,5210.0,0.4012414789943274,0.5056446821152704
gpqa_85,opencode,reason,2,0.0,538.0,0.4012414789943274,0.5056446821152704
gpqa_85,zeroclaw,PD,3,4.666666666666667,1826.0,0.3991909293422946,0.1147410358565737
gpqa_85,zeroclaw,reason,14,0.0,151.92857142857142,0.3991909293422946,0.1147410358565737
gpqa_86,openclaw,RR,1,5.0,4811.0,0.4912522621534428,0.1211048158640226
gpqa_86,openclaw,UN,3,5.0,1577.6666666666667,0.4912522621534428,0.1211048158640226
gpqa_86,openclaw,reason,2,0.0,607.0,0.4912522621534428,0.1211048158640226
gpqa_86,opencode,PD,1,2.0,657.0,0.3701815780985594,0.462159434914228
gpqa_86,opencode,RR,2,5.0,2353.0,0.3701815780985594,0.462159434914228
gpqa_86,opencode,reason,4,0.0,252.5,0.3701815780985594,0.462159434914228
gpqa_86,zeroclaw,RR,2,2.5,222.5,0.433007876897333,0.1060480530240265
gpqa_86,zeroclaw,UN,1,6.0,4637.0,0.433007876897333,0.1060480530240265
gpqa_86,zeroclaw,reason,14,0.0,149.85714285714286,0.433007876897333,0.1060480530240265
gpqa_87,openclaw,PD,2,10.0,2691.0,0.348121709328153,0.0837359098228663
gpqa_87,opencode,PD,3,93.33333333333333,6942.666666666667,0.5275673867731454,0.5551724137931034
gpqa_87,opencode,reason,1,0.0,404.0,0.5275673867731454,0.5551724137931034
gpqa_87,zeroclaw,PD,8,5.25,544.75,0.4099481149614297,0.0606741573033707
gpqa_87,zeroclaw,RR,1,3.0,110.0,0.4099481149614297,0.0606741573033707
gpqa_87,zeroclaw,UN,1,2.0,112.0,0.4099481149614297,0.0606741573033707
gpqa_87,zeroclaw,reason,7,0.0,83.0,0.4099481149614297,0.0606741573033707
gpqa_88,openclaw,PD,2,29.0,7107.0,0.2134767858369051,0.2432712215320911
gpqa_88,opencode,PD,3,8.666666666666666,3171.3333333333335,0.4511020356220128,0.5009953550099535
gpqa_88,opencode,reason,1,0.0,404.0,0.4511020356220128,0.5009953550099535
gpqa_88,zeroclaw,PD,9,2.6666666666666665,398.44444444444446,0.3839685041457466,0.1311084624553039
gpqa_88,zeroclaw,SE,1,4.0,287.0,0.3839685041457466,0.1311084624553039
gpqa_88,zeroclaw,reason,7,0.0,188.85714285714286,0.3839685041457466,0.1311084624553039
gpqa_89,openclaw,PD,2,16.0,4129.5,0.2855514532895876,0.0936416184971098
gpqa_89,opencode,PD,3,14.0,4165.666666666667,0.3034443713665349,0.5155913978494624
gpqa_89,opencode,reason,1,0.0,404.0,0.3034443713665349,0.5155913978494624
gpqa_89,zeroclaw,PD,4,7.0,1340.5,0.2519142311992777,0.1153081510934393
gpqa_89,zeroclaw,reason,13,0.0,93.07692307692308,0.2519142311992777,0.1153081510934393
gpqa_9,openclaw,PD,2,6.0,54483.5,0.0404943471064899,0.9453320164991575
gpqa_9,openclaw,reason,2,0.0,828.5,0.0404943471064899,0.9453320164991575
gpqa_9,opencode,PD,2,4.0,4633.0,0.4178353698564436,0.4573170731707317
gpqa_9,opencode,reason,2,0.0,580.5,0.4178353698564436,0.4573170731707317
gpqa_9,zeroclaw,PD,1,2.0,3674.0,0.3481542324609777,0.0826161790017211
gpqa_9,zeroclaw,RR,1,3.0,162.0,0.3481542324609777,0.0826161790017211
gpqa_9,zeroclaw,reason,15,0.0,212.2,0.3481542324609777,0.0826161790017211
gpqa_90,openclaw,PD,2,20.0,3162.5,0.0946557995575227,0.0973451327433628
gpqa_90,openclaw,reason,6,0.0,258.1666666666667,0.0946557995575227,0.0973451327433628
gpqa_90,opencode,PD,3,14.666666666666666,1397.6666666666667,0.2913115640831553,0.430045871559633
gpqa_90,opencode,reason,7,0.0,302.2857142857143,0.2913115640831553,0.430045871559633
gpqa_90,zeroclaw,PD,8,3.5,554.75,0.4116293696556399,0.0766062602965403
gpqa_90,zeroclaw,RR,1,3.0,556.0,0.4116293696556399,0.0766062602965403
