task_id,harness,benchmark,outcome,n_segments,arm_entropy,dominant_mode,dominant_rate,rate_PD,rate_SE,rate_IC,rate_UN,rate_RR,rate_reason,head_entropy,tail_entropy,delta_entropy,PD_IC_ratio,commit_gap,mode_collapse,top1_prob,tool_intent_marker_count,tool_use_count,low_ent_share,paired_outcome,PD->PD,reason->PD,reason->IC,PD->reason,arm_sequence,harness_correct,n_tokens,ngram_repeat,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,mean_entropy,PDIC_q,arm_ent_d,risk_zone,rate_PD_norm,mode_collapse_norm,commit_gap_norm,risk_score
hle_1215,opencode,HLE,wrong,2,0.0,PD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.217603,0.000928,-0.216675,1000.0,1.0,1.0,0.9816,,,0.249,,,,,,PD|PD,,31569.0,,,,,,Q4_highest,D2,hle_other,1.0,1.0,1.0,1.0
hle_1219,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.305264,0.33426,0.028996,0.0,-1.0,1.0,0.8677,,,0.2503,,,,,,IC|IC,,823.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1220,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.545915,0.445227,-0.100688,0.0,0.0,1.0,0.8008,,,0.2502,,,,,,UN|UN,,1107.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_123,opencode,HLE,wrong,10,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.426558,0.101234,-0.325324,0.0,0.0,1.0,0.8838,,,0.2476,,,,,,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,,416.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1231,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11406,0.001087,-0.112973,0.0,0.0,1.0,0.9905,,,0.2493,,,,,,RR,,27525.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1234,opencode,HLE,wrong,4,0.5623,RR,0.75,0.0,0.0,0.0,0.25,0.75,0.0,0.38224,0.528858,0.146619,0.0,0.0,0.6447210463132622,0.8063,,,0.2501,,,,,,UN|RR|RR|RR,,2351.0,,,,,,Q1_lowest,D5,knowledge_navigation,0.0,0.6447210463132622,0.5,0.3815736821044207
hle_1235,opencode,HLE,wrong,46,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.412883,0.003694,-0.409189,0.0,0.0,1.0,0.9658,,,0.249,,,,,,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,,1815.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1236,opencode,HLE,wrong,47,0.3921,reason,0.8936,0.0213,0.0,0.0,0.0851,0.0,0.8936,0.193438,0.004755,-0.188683,21.3,0.0213,0.7522587982561446,0.9832,,,0.2488,,,,,,PD|reason|UN|UN|UN|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|UN,,8029.0,,,,,,Q3,D5,knowledge_navigation,0.0213,0.7522587982561446,0.51065,0.4280695994187149
hle_1240,opencode,HLE,wrong,2,0.0,PD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.331945,0.462139,0.130193,1000.0,1.0,1.0,0.8699,,,0.2502,,,,,,PD|PD,,2234.0,,,,,,Q4_highest,D2,hle_other,1.0,1.0,1.0,1.0
hle_1241,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.521029,0.29774,-0.223289,0.0,0.0,1.0,0.8464,,,0.2509,,,,,,RR|RR,,558.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1246,opencode,HLE,wrong,1,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.254269,0.001,-0.25327,0.0,0.0,1.0,0.9792,,,0.2496,,,,,,UN,,25261.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1249,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.396987,0.428818,0.031831,0.0,-1.0,1.0,0.8341,,,0.2506,,,,,,IC|IC,,902.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_126,opencode,HLE,wrong,7,0.7963,UN,0.7143,0.0,0.0,0.0,0.7143,0.1429,0.1429,0.267576,0.7518,0.484224,0.0,0.0,0.4968724331837998,0.8279,,,0.2507,,,,,,UN|reason|UN|RR|UN|UN|UN,,371.0,,,,,,Q1_lowest,D8,knowledge_navigation,0.0,0.4968724331837998,0.5,0.3322908110612666
hle_1260,opencode,HLE,wrong,1,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.227307,0.001178,-0.22613,0.0,0.0,1.0,0.9813,,,0.2498,,,,,,UN,,25679.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1263,opencode,HLE,correct,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.452201,0.35401,-0.098191,0.0,0.0,1.0,0.8328,,,0.2506,,,,,,RR|RR,,774.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1269,opencode,HLE,wrong,93,0.1038,reason,0.9785,0.0,0.0,0.0215,0.0,0.0,0.9785,0.160087,0.009,-0.151086,0.0,-0.0215,0.9344158716118026,0.9856,,,0.2492,,,,,,IC|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC,,4065.0,,,,,,Q1_lowest,D4,knowledge_navigation,0.0,0.9344158716118026,0.48925,0.4745552905372676
hle_1272,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.468635,0.46745,-0.001185,0.0,-1.0,1.0,0.8178,,,0.2496,,,,,,IC|IC,,641.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1276,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.369994,0.277871,-0.092123,0.0,0.0,1.0,0.8597,,,0.2498,,,,,,UN|UN,,1169.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1285,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.358432,0.376379,0.017946,0.0,0.0,1.0,0.8084,,,0.2497,,,,,,UN|UN,,897.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1290,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.304844,0.388968,0.084125,0.0,-1.0,1.0,0.8513,,,0.25,,,,,,IC|IC,,828.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1292,opencode,HLE,wrong,88,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.212569,0.009727,-0.202841,0.0,0.0,1.0,0.9818,,,0.2365,,,,,,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,,2846.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1298,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.199166,0.34294,0.143775,0.0,0.0,1.0,0.8405,,,0.2504,,,,,,UN|UN,,1210.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_13,opencode,HLE,correct,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.246312,0.087853,-0.158459,0.0,0.0,1.0,0.9475,,,0.2497,,,,,,RR|RR,,4805.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1301,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.173667,0.001384,-0.172283,0.0,0.0,1.0,0.9858,,,0.2494,,,,,,RR,,26897.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1308,opencode,HLE,wrong,3,0.6365,RR,0.6667,0.0,0.0,0.0,0.0,0.6667,0.3333,0.111431,0.001242,-0.110189,0.0,0.0,0.5978391356542617,0.9906,,,0.2492,,,,,,RR|reason|RR,,21272.0,,,,,,Q1_lowest,D6,knowledge_navigation,0.0,0.5978391356542617,0.5,0.36594637855142054
hle_1309,opencode,HLE,wrong,4,0.6931,reason,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.393469,0.271172,-0.122296,0.0,-0.5,0.562077462563973,0.8681,,,0.25,,,,,,reason|reason|IC|IC,,484.0,,,,,,Q1_lowest,D8,knowledge_navigation,0.0,0.562077462563973,0.25,0.2706924875213243
hle_131,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.341583,0.297409,-0.044175,0.0,0.0,1.0,0.8373,,,0.2497,,,,,,UN|UN,,841.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1312,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.319092,0.329493,0.010402,0.0,0.0,1.0,0.8563,,,0.2498,,,,,,RR|RR,,2186.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1315,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.463087,0.352716,-0.11037,0.0,-1.0,1.0,0.8341,,,0.25,,,,,,IC|IC,,628.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1316,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.393073,0.369299,-0.023775,0.0,0.0,1.0,0.8333,,,0.2488,,,,,,RR|RR,,840.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1317,opencode,HLE,correct,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.407875,0.2609,-0.146975,0.0,0.0,1.0,0.8859,,,0.2501,,,,,,RR|RR,,2919.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1325,opencode,HLE,wrong,1,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.082591,0.000618,-0.081974,0.0,0.0,1.0,0.9931,,,0.2487,,,,,,UN,,27669.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1330,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.144951,0.000887,-0.144064,0.0,0.0,1.0,0.9884,,,0.2469,,,,,,RR,,27757.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1332,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.197374,0.355456,0.158082,0.0,0.0,1.0,0.8598,,,0.25,,,,,,RR|RR,,2184.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1333,opencode,HLE,wrong,3,0.6365,UN,0.6667,0.0,0.0,0.0,0.6667,0.0,0.3333,0.408773,0.372193,-0.03658,0.0,0.0,0.5978391356542617,0.8308,,,0.2499,,,,,,UN|reason|UN,,1781.0,,,,,,Q1_lowest,D6,knowledge_navigation,0.0,0.5978391356542617,0.5,0.36594637855142054
hle_1334,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.507433,0.39731,-0.110123,0.0,-1.0,1.0,0.8152,,,0.2506,,,,,,IC|IC,,854.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1339,opencode,HLE,wrong,4,0.6931,UN,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.368474,0.364467,-0.004007,0.0,0.0,0.562077462563973,0.8525,,,0.2502,,,,,,UN|reason|reason|UN,,1155.0,,,,,,Q1_lowest,D8,knowledge_navigation,0.0,0.562077462563973,0.5,0.3540258208546576
hle_1340,opencode,HLE,correct,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.389887,0.42999,0.040103,0.0,0.0,1.0,0.8349,,,0.2497,,,,,,UN|UN,,833.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1341,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.216673,0.260396,0.043723,0.0,-1.0,1.0,0.8568,,,0.2498,,,,,,IC|IC,,1385.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1342,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.475909,0.246344,-0.229565,0.0,0.0,1.0,0.8437,,,0.2507,,,,,,RR|RR,,710.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1344,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.386513,0.304117,-0.082396,0.0,0.0,1.0,0.852,,,0.2503,,,,,,RR|RR,,791.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1347,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.212187,0.190567,-0.02162,0.0,-1.0,1.0,0.8972,,,0.249,,,,,,IC|IC,,731.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_136,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25111,0.001285,-0.249825,0.0,0.0,1.0,0.9793,,,0.2476,,,,,,RR,,12737.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1365,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.396513,0.354448,-0.042064,0.0,0.0,1.0,0.8486,,,0.2503,,,,,,RR|RR,,967.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1370,opencode,HLE,wrong,7,0.5983,reason,0.7143,0.0,0.0,0.0,0.2857,0.0,0.7143,0.350995,0.461964,0.110969,0.0,0.0,0.6219751058318064,0.8314,,,0.2505,,,,,,UN|reason|reason|reason|reason|reason|UN,,519.0,,,,,,Q1_lowest,D6,knowledge_navigation,0.0,0.6219751058318064,0.5,0.37399170194393544
hle_1376,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.385358,0.320064,-0.065294,0.0,0.0,1.0,0.8636,,,0.2503,,,,,,RR|RR,,739.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1379,opencode,HLE,wrong,59,0.2334,reason,0.9492,0.0,0.0,0.0339,0.0169,0.0,0.9492,0.49838,0.197418,-0.300962,0.0,-0.0339,0.852530485878562,0.9182,,,0.2501,,,,,,reason|reason|reason|UN|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|IC,,3007.0,,,,,,Q1_lowest,D4,knowledge_navigation,0.0,0.852530485878562,0.48305,0.445193495292854
hle_138,opencode,HLE,wrong,3,0.6365,RR,0.6667,0.0,0.0,0.3333,0.0,0.6667,0.0,0.220933,0.58249,0.361557,0.0,-0.3333,0.5978391356542617,0.8591,,,0.25,,,,,,IC|RR|RR,,1508.0,,,,,,Q1_lowest,D6,knowledge_navigation,0.0,0.5978391356542617,0.33335000000000004,0.3103963785514206
hle_1380,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.407048,0.369629,-0.03742,0.0,0.0,1.0,0.8119,,,0.2503,,,,,,RR|RR,,795.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1381,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.391023,0.342887,-0.048136,0.0,0.0,1.0,0.8613,,,0.2507,,,,,,UN|UN,,706.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1382,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.361978,0.373277,0.011299,0.0,0.0,1.0,0.8225,,,0.2502,,,,,,UN|UN,,1099.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1383,opencode,HLE,wrong,2,0.0,PD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.313471,0.289323,-0.024148,1000.0,1.0,1.0,0.8697,,,0.2498,,,,,,PD|PD,,1109.0,,,,,,Q4_highest,D2,hle_other,1.0,1.0,1.0,1.0
hle_1384,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.063198,0.000573,-0.062625,0.0,0.0,1.0,0.9949,,,0.249,,,,,,RR,,42389.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1385,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.355647,0.347513,-0.008134,0.0,0.0,1.0,0.8184,,,0.2503,,,,,,RR|RR,,1454.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1386,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.326197,0.498065,0.171869,0.0,0.0,1.0,0.8349,,,0.2494,,,,,,UN|UN,,786.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1388,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.595388,0.263474,-0.331914,0.0,0.0,1.0,0.8567,,,0.25,,,,,,UN|UN,,1792.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1389,opencode,HLE,correct,2,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.368303,0.320073,-0.048229,0.0,0.0,1.0,0.8505,,,0.2505,,,,,,reason|reason,,974.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1390,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.243873,0.354202,0.110329,0.0,0.0,1.0,0.884,,,0.2498,,,,,,RR|RR,,1333.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1391,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.323541,0.372823,0.049282,0.0,0.0,1.0,0.8449,,,0.2497,,,,,,RR|RR,,797.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1392,opencode,HLE,wrong,3,0.6365,PD,0.6667,0.6667,0.0,0.3333,0.0,0.0,0.0,0.198787,0.307995,0.109207,2.0003000300030003,0.3334,0.5978391356542617,0.9266,,,0.2499,,,,,,PD|IC|PD,,1893.0,,,,,,Q3,D6,hle_other,0.6667,0.5978391356542617,0.6667,0.6437463785514206
hle_1393,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.258485,0.427816,0.169331,0.0,0.0,1.0,0.8264,,,0.25,,,,,,UN|UN,,1296.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1394,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.066038,0.000403,-0.065635,0.0,0.0,1.0,0.9947,,,0.2487,,,,,,RR,,42202.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1395,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3852,0.44703,0.061831,0.0,0.0,1.0,0.8262,,,0.2506,,,,,,UN|UN,,834.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1396,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.489323,0.355154,-0.134169,0.0,0.0,1.0,0.8334,,,0.2497,,,,,,UN|UN,,993.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1397,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.481553,0.369792,-0.111762,0.0,0.0,1.0,0.847,,,0.2503,,,,,,RR|RR,,1614.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1399,opencode,HLE,wrong,4,1.3863,PD,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.251488,0.472304,0.220816,1.0,0.0,0.12409174195994177,0.8706,,,0.2493,,,,,,PD|reason|IC|RR,,1717.0,,,,,,Q3,D10,hle_other,0.25,0.12409174195994177,0.5,0.29136391398664724
hle_14,opencode,HLE,wrong,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.082233,0.402577,0.320344,0.0,-1.0,1.0,0.8701,,,0.2498,,,,,,IC|IC,,1449.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1401,opencode,HLE,correct,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.348629,0.344173,-0.004456,0.0,0.0,1.0,0.8599,,,0.2505,,,,,,RR|RR,,1022.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1407,opencode,HLE,wrong,1,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.140515,0.000855,-0.139661,0.0,0.0,1.0,0.9887,,,0.2496,,,,,,UN,,42621.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_141,opencode,HLE,correct,2,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.218392,0.350414,0.132022,0.0,-1.0,1.0,0.8571,,,0.2498,,,,,,IC|IC,,1085.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_1415,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.470381,0.230806,-0.239575,0.0,0.0,1.0,0.8732,,,0.2502,,,,,,RR|RR,,1019.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1419,opencode,HLE,wrong,2,0.0,PD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.444729,0.339688,-0.105041,1000.0,1.0,1.0,0.8638,,,0.2497,,,,,,PD|PD,,961.0,,,,,,Q4_highest,D2,hle_other,1.0,1.0,1.0,1.0
hle_142,opencode,HLE,wrong,2,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.373037,0.291721,-0.081316,0.0,0.0,1.0,0.8851,,,0.2497,,,,,,reason|reason,,861.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1420,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29785,0.273126,-0.024724,0.0,0.0,1.0,0.8699,,,0.2506,,,,,,RR|RR,,834.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1423,opencode,HLE,wrong,1,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07128,0.000573,-0.070706,0.0,0.0,1.0,0.9937,,,0.2497,,,,,,RR,,43062.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1424,opencode,HLE,wrong,2,0.0,UN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.400591,0.431333,0.030742,0.0,0.0,1.0,0.8399,,,0.2503,,,,,,UN|UN,,839.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1433,opencode,HLE,wrong,5,0.673,reason,0.6,0.0,0.0,0.4,0.0,0.0,0.6,0.351804,0.389632,0.037828,0.0,-0.4,0.5747772793327857,0.8576,,,0.2506,,,,,,reason|reason|reason|IC|IC,,778.0,,,,,,Q1_lowest,D6,knowledge_navigation,0.0,0.5747772793327857,0.3,0.2915924264442619
hle_1436,opencode,HLE,wrong,1,0.0,IC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.065972,0.000843,-0.065129,0.0,-1.0,1.0,0.9947,,,0.2496,,,,,,IC,,43588.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.0,0.3333333333333333
hle_144,opencode,HLE,wrong,1,0.0,PD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.063998,0.000641,-0.063358,1000.0,1.0,1.0,0.995,,,0.2486,,,,,,PD,,41904.0,,,,,,Q4_highest,D2,hle_other,1.0,1.0,1.0,1.0
hle_1444,opencode,HLE,wrong,2,0.0,RR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.382317,0.358005,-0.024312,0.0,0.0,1.0,0.833,,,0.2502,,,,,,RR|RR,,1579.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
hle_1446,opencode,HLE,wrong,2,0.0,reason,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.267401,0.483261,0.21586,0.0,0.0,1.0,0.8389,,,0.25,,,,,,reason|reason,,864.0,,,,,,Q1_lowest,D2,knowledge_navigation,0.0,1.0,0.5,0.5
